ParkCode,LocationType,StationID,month,variable,mean,sd,N,SE,inc.10.4yr,inc.20.4yr,inc.50.4yr,inc.10.8yr,inc.20.8yr,inc.50.8yr,inc.10.12yr,inc.20.12yr,inc.50.12yr
ACAD,Lake,ACSEAL,10,Specific conductance,41.9068323,2.990746356,322,0.166667778,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,6,T_Dis_N_mgL,0.160144928,0.047185385,138,0.004016687,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,8,T_Dis_N_mgL,0.157521127,0.023490369,142,0.001971268,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,6,T_Dis_P_ugL,2.646376812,0.683823452,138,0.058210918,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,8,T_Dis_P_ugL,2.818309859,0.741726921,142,0.062244341,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,4,TCOLOR,21.08333333,4.932882862,48,0.712000312,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,10,TCOLOR,13.17732919,3.765687645,322,0.209853568,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,4,TN_mg/L,0.172708333,0.038277241,48,0.005524844,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,6,TN_mg/L,0.249331081,0.152128152,296,0.008842269,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,8,TN_mg/L,0.210609589,0.024102408,292,0.001410487,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,10,TN_mg/L,0.197695652,0.028871839,322,0.001608965,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,6,TP_ug/L,5.954054054,0.877622241,296,0.051010757,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,8,TP_ug/L,4.520547945,1.19148859,292,0.069726596,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,4,Water Temperature,8.641818182,2.107825147,44,0.317766597,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,5,Water Temperature,13.74697674,2.004237769,258,0.124778393,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,6,Water Temperature,16.81677019,2.962009632,322,0.165066343,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,7,Water Temperature,18.94734694,4.380371721,294,0.255468467,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,8,Water Temperature,18.9916875,3.708491353,320,0.207310969,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,9,Water Temperature,17.82050955,1.913155664,314,0.10796562,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAL,10,Water Temperature,12.59248447,1.364397797,322,0.076034917,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,ACOLOR,462.9166667,100.8481065,24,20.58553353,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,ACOLOR,532.4615385,55.51448875,26,10.88728698,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,ANC,8.95,22.68155734,24,4.629853505,0.163,0.183,0.251,0.404,0.464,0.643,0.522,0.593,0.782
ACAD,Lake,ACSEAW,8,ANC,38.86923077,18.67551915,26,3.662570637,0.98,0.99,0.999,1,1,1,1,1,1
ACAD,Lake,ACSEAW,5,BP_mmHg,760.4150658,3.84945162,16,0.962362905,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,BP_mmHg,762.8462676,3.779486219,30,0.690036619,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,7,BP_mmHg,762.9975706,0.993845612,24,0.202867886,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,BP_mmHg,764.2251393,1.94098096,26,0.380657684,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,9,BP_mmHg,761.9141517,3.072316097,24,0.627133897,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,10,BP_mmHg,759.0836115,6.754651007,20,1.510385882,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,CHLA_ugL,24.85,18.26093478,24,3.727497704,0.792,0.844,0.944,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,CHLA_ugL,54.66153846,85.87649307,26,16.84176592,0.337,0.381,0.514,0.813,0.873,0.97,0.92,0.956,0.996
ACAD,Lake,ACSEAW,6,Cl_ueqL,544,0,10,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,Cl_ueqL,574,0,14,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,5,DO (%),72.6625,12.80842821,16,3.202107054,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,DO (%),66.6,24.47560362,30,4.468613403,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,7,DO (%),72.125,15.694869,24,3.20370172,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,DO (%),70.53846154,14.64543825,26,2.872206747,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,9,DO (%),68.3,18.57487784,24,3.791581063,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,10,DO (%),75.08,17.96070565,20,4.016135875,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,5,DO_mg.L,7.32875,1.089237501,16,0.272309375,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,DO_mg.L,5.622,1.958987071,30,0.35766047,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,7,DO_mg.L,6.215833333,1.343819724,24,0.274306052,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,DO_mg.L,6.226923077,1.16379644,26,0.22823926,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,9,DO_mg.L,6.439166667,1.543544528,24,0.315074707,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,10,DO_mg.L,8.33,2.194073357,20,0.490609717,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,DOC_mgL,28.4,0,10,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,DOC_mgL,68.9,0,14,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,FPH,4.781666667,0.171835783,24,0.035075832,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,FPH,4.989,0.155153574,20,0.034693394,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,NH3_mg/L,0.07125,0.025,16,0.00625,0.989,0.995,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,NH3_mg/L,0.3284,0.389294422,20,0.087048879,0.416,0.468,0.616,0.909,0.948,0.994,0.974,0.989,1
ACAD,Lake,ACSEAW,6,NO2_mg/L,0.009083333,0.003693904,24,0.000754015,0.993,0.997,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,NO2_mg/L,0.010538462,0.002139734,26,0.000419636,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,NO2+NO3_mg/L,0.01025,0.003916747,12,0.001130668,0.943,0.967,0.995,1,1,1,1,1,1
ACAD,Lake,ACSEAW,5,pH,4.56375,0.137009732,16,0.034252433,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,pH,4.741538462,0.299515506,26,0.058739823,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,7,pH,4.756666667,0.216627644,24,0.044218933,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,pH,4.984615385,0.206440902,26,0.040486392,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,9,pH,4.984166667,0.266064992,24,0.054310289,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,10,pH,4.576,0.193428894,20,0.043252015,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,PO4_ug/L,3.1,1.078460441,14,0.288230677,0.982,0.991,0.999,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,PO4_ug/L,7.15,2.454494949,12,0.70855166,0.971,0.985,0.999,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,SO4_ueqL,41,0,10,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,SO4_ueqL,30,0,14,0,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,5,Specific conductance,82.875,20.21509337,16,5.053773343,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,Specific conductance,396.4,373.5172618,30,68.19460996,0.701,0.76,0.889,0.999,1,1,1,1,1
ACAD,Lake,ACSEAW,7,Specific conductance,342.5833333,409.5748503,24,83.60411622,0.465,0.52,0.674,0.946,0.973,0.998,0.989,0.996,1
ACAD,Lake,ACSEAW,8,Specific conductance,319.3076923,398.0053034,26,78.05526187,0.464,0.519,0.672,0.946,0.972,0.998,0.988,0.996,1
ACAD,Lake,ACSEAW,9,Specific conductance,347.4166667,417.140047,24,85.14835554,0.463,0.518,0.671,0.945,0.972,0.998,0.988,0.996,1
ACAD,Lake,ACSEAW,10,Specific conductance,139.3,45.16880619,20,10.10005211,0.999,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,T_Dis_N_mgL,0.752142857,0.108873149,14,0.029097573,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,T_Dis_N_mgL,1.76,0.240227165,12,0.069347609,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,T_Dis_P_ugL,13.64285714,2.824539251,14,0.754889868,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,T_Dis_P_ugL,57.5,12.01135826,12,3.467380463,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,TN_mg/L,0.967416667,0.159860514,24,0.032631391,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,TN_mg/L,1.43,0.52890831,26,0.103727454,0.999,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,TP_ug/L,26.68333333,6.571854789,24,1.341474241,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,TP_ug/L,40.07692308,23.75023887,26,4.657805055,0.925,0.953,0.991,1,1,1,1,1,1
ACAD,Lake,ACSEAW,5,Water Temperature,14.81625,1.623641483,16,0.405910371,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,6,Water Temperature,23.23333333,3.485751622,30,0.636408264,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,7,Water Temperature,22.70083333,0.525712077,24,0.107310528,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,8,Water Temperature,21.33846154,1.526867885,26,0.299443428,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,9,Water Temperature,17.80666667,1.729666132,24,0.353066621,1,1,1,1,1,1,1,1,1
ACAD,Lake,ACSEAW,10,Water Temperature,11.032,1.94442144,20,0.434785852,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,ACOLOR,13.75,11.93733639,8,4.220485754,0.339,0.383,0.516,0.816,0.875,0.971,0.922,0.958,0.996
ACAD,Stream,ACSGTB,8,ACOLOR,18.8,6.442911695,10,2.037427572,0.948,0.97,0.996,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,ANC,15.725,6.607084942,8,2.335957283,0.798,0.85,0.947,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,ANC,39.9775,29.87506402,8,10.56243018,0.418,0.47,0.618,0.911,0.949,0.994,0.975,0.99,1
ACAD,Stream,ACSGTB,5,BP_mmHg,751.9678556,8.857519508,10,2.800993607,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,6,BP_mmHg,751.300577,8.593045203,10,2.717359488,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,7,BP_mmHg,756.7597225,2.994467184,10,0.946933668,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,BP_mmHg,753.5805153,4.854248502,10,1.53504816,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,9,BP_mmHg,756.6346619,4.725195262,10,1.494237942,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,10,BP_mmHg,752.2526005,6.270466325,10,1.982895558,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,Discharge,0.8788,1.634988196,10,0.517028665,0.138,0.154,0.209,0.327,0.377,0.536,0.426,0.489,0.674
ACAD,Stream,ACSGTB,6,Discharge,1.639,2.37418524,10,0.750783295,0.192,0.217,0.298,0.489,0.558,0.745,0.623,0.698,0.871
ACAD,Stream,ACSGTB,7,Discharge,0.318333333,0.238536091,6,0.097381951,0.341,0.385,0.519,0.818,0.877,0.972,0.924,0.959,0.996
ACAD,Stream,ACSGTB,8,Discharge,0.517,0.802368439,10,0.253731179,0.175,0.197,0.27,0.439,0.503,0.687,0.565,0.638,0.823
ACAD,Stream,ACSGTB,9,Discharge,0.2248,0.298173998,10,0.094290897,0.218,0.246,0.338,0.559,0.631,0.814,0.699,0.772,0.921
ACAD,Stream,ACSGTB,10,Discharge,0.2944,0.230876205,10,0.073009467,0.455,0.51,0.662,0.94,0.969,0.997,0.986,0.995,1
ACAD,Stream,ACSGTB,5,DO (%),96,3.757067414,10,1.188089035,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,6,DO (%),87.34,21.02111108,10,6.647458997,0.997,0.999,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,7,DO (%),87.38,16.48802933,10,5.21397268,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,DO (%),94.64,5.332749968,10,1.686363609,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,9,DO (%),92.68,7.5428848,10,2.38526961,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,10,DO (%),96.48,4.252789934,10,1.34485026,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,DO_mg.L,11.154,0.602830361,10,0.190631698,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,6,DO_mg.L,9.174,2.233458703,10,0.706281656,0.997,0.999,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,7,DO_mg.L,8.332,1.602073656,10,0.506620173,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,DO_mg.L,9.314,0.96447107,10,0.304992532,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,9,DO_mg.L,9.692,0.720505995,10,0.227844001,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,10,DO_mg.L,10.652,0.917954247,10,0.290282621,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,FPH,5.82,0.358807549,8,0.126857625,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,FPH,5.955,0.514726002,8,0.181983123,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,pH,5.74,0.271398495,8,0.095953858,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,6,pH,5.674,0.378335536,10,0.119640201,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,7,pH,5.826,0.174814187,10,0.0552811,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,pH,5.974,0.383237669,10,0.121190392,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,9,pH,5.842,0.319471786,10,0.101025849,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,10,pH,5.596,0.382134357,10,0.120841494,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,Specific conductance,25.8,2.250925735,10,0.711805217,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,6,Specific conductance,23.6,4.835057164,10,1.528979325,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,7,Specific conductance,25.6,2.716206505,10,0.858939915,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,Specific conductance,26,2.40370085,10,0.76011695,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,9,Specific conductance,24.4,2.875181154,10,0.909212113,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,10,Specific conductance,27.4,2.366431913,10,0.748331477,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,TN_mg/L,0.1382,0.052575448,10,0.016625817,0.911,0.943,0.988,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,TotalArea,2.096333333,1.069675589,6,0.436693231,0.568,0.628,0.781,0.986,0.995,1,0.999,1,1
ACAD,Stream,ACSGTB,6,TotalArea,3.188333333,1.8303207,6,0.747225297,0.49,0.547,0.702,0.96,0.981,0.999,0.993,0.998,1
ACAD,Stream,ACSGTB,8,TotalArea,1.326333333,0.725014942,6,0.295986111,0.522,0.581,0.735,0.973,0.988,0.999,0.996,0.999,1
ACAD,Stream,ACSGTB,9,TotalArea,1.550333333,0.56160793,6,0.229275477,0.801,0.852,0.948,1,1,1,1,1,1
ACAD,Stream,ACSGTB,10,TotalArea,1.519333333,0.301624049,6,0.123137502,0.995,0.998,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,TotalVel,0.423666667,0.570529812,6,0.232917821,0.151,0.169,0.23,0.366,0.421,0.591,0.475,0.543,0.732
ACAD,Stream,ACSGTB,6,TotalVel,0.604666667,0.469604372,6,0.191715182,0.324,0.366,0.495,0.791,0.854,0.963,0.905,0.946,0.994
ACAD,Stream,ACSGTB,8,TotalVel,0.090666667,0.098992256,6,0.040413419,0.2,0.226,0.31,0.51,0.58,0.767,0.646,0.721,0.888
ACAD,Stream,ACSGTB,9,TotalVel,0.120666667,0.167943641,6,0.068562704,0.144,0.162,0.22,0.346,0.399,0.564,0.45,0.516,0.704
ACAD,Stream,ACSGTB,10,TotalVel,0.159333333,0.064126957,6,0.026179721,0.732,0.79,0.91,0.999,1,1,1,1,1
ACAD,Stream,ACSGTB,5,TP_ug/L,1.65,0.734846923,8,0.259807621,0.761,0.816,0.927,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,TP_ug/L,4.22,1.433565873,10,0.453333333,0.951,0.972,0.996,1,1,1,1,1,1
ACAD,Stream,ACSGTB,5,Water Temperature,8.82,1.014670171,10,0.320866881,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,6,Water Temperature,13.22,2.02729157,10,0.641085884,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,7,Water Temperature,17.7,0.621932472,10,0.196672316,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,8,Water Temperature,16.38,2.601871122,10,0.822783892,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,9,Water Temperature,13.32,1.326767165,10,0.419560617,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSGTB,10,Water Temperature,11.088,2.487670932,10,0.786670621,0.999,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,ACOLOR,32.75,8.970321436,16,2.242580359,0.999,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,ACOLOR,37.65457143,17.73772806,14,4.740607229,0.89,0.927,0.983,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,ANC,142.675,15.70866003,16,3.927165008,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,ANC,218.4212857,37.03792761,14,9.89880253,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,BP_mmHg,761.8165849,3.386722226,16,0.846680556,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,6,BP_mmHg,757.9666667,5.850459707,12,1.688882243,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,7,BP_mmHg,758.7235928,2.694379579,14,0.720103233,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,BP_mmHg,757.8979613,2.832159284,14,0.756926408,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,9,BP_mmHg,762.3636949,3.699686895,14,0.988782914,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,10,BP_mmHg,756.4678436,5.138431317,14,1.373303535,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,Cl_ueqL,422.664,35.26615601,10,11.15213773,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,Cl_ueqL,367.7,55.30352611,8,19.55274917,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,Discharge,2.59275,0.690104292,16,0.172526073,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,6,Discharge,4.473428571,6.812111902,14,1.820613487,0.227,0.257,0.353,0.584,0.657,0.836,0.724,0.796,0.935
ACAD,Stream,ACSTNL,7,Discharge,1.930285714,1.313989897,14,0.351178572,0.662,0.722,0.861,0.997,0.999,1,1,1,1
ACAD,Stream,ACSTNL,8,Discharge,1.317857143,0.769017041,14,0.205528449,0.767,0.822,0.931,1,1,1,1,1,1
ACAD,Stream,ACSTNL,9,Discharge,0.918142857,0.606841109,14,0.162185108,0.683,0.742,0.876,0.998,1,1,1,1,1
ACAD,Stream,ACSTNL,10,Discharge,1.340428571,0.648101098,14,0.173212304,0.878,0.917,0.979,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,DO (%),100.4625,0.870153243,16,0.217538311,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,6,DO (%),99.68333333,1.535538599,12,0.443271812,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,7,DO (%),99.7,1.124551193,14,0.300548948,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,DO (%),98.02857143,2.619286036,14,0.700033639,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,9,DO (%),100.6571429,1.601784719,14,0.428094973,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,10,DO (%),99.58571429,2.452896919,14,0.655564277,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,DO_mg.L,11.74875,0.55621189,16,0.139052973,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,6,DO_mg.L,10.80833333,0.587859497,12,0.169700419,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,7,DO_mg.L,10.09571429,0.319560137,14,0.085406039,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,DO_mg.L,9.7,0.34373514,14,0.09186708,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,9,DO_mg.L,10.32285714,0.399411655,14,0.106747255,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,10,DO_mg.L,11.01571429,0.397254313,14,0.106170681,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,DOC_mgL,2.828,0.817377922,10,0.258477594,0.984,0.993,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,DOC_mgL,2.8735,1.78113824,8,0.629727464,0.534,0.593,0.747,0.977,0.991,1,0.997,0.999,1
ACAD,Stream,ACSTNL,5,FPH,6.99625,0.058409474,16,0.014602369,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,FPH,7.202,0.101107711,14,0.027022172,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,NO2+NO3_mg/L,0.146,0.043386634,6,0.017712519,0.907,0.94,0.987,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,NO2+NO3_mg/L,0.146666667,0.025523845,6,0.010420066,0.999,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,NO3_ueq/L,12.12036508,1.290426789,10,0.408068781,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,NO3_ueq/L,15.775,2.461561641,8,0.870293464,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,pH,6.901428571,0.259314396,14,0.069304688,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,6,pH,6.798333333,0.25004848,12,0.072182779,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,7,pH,6.801428571,0.25123869,14,0.067146364,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,pH,6.952857143,0.247306368,14,0.066095407,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,9,pH,6.731428571,0.307667581,14,0.08222762,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,10,pH,6.911428571,0.100679013,14,0.026907598,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,PO4_ug/L,1.766666667,0.575036231,6,0.234757558,0.863,0.905,0.974,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,SO4_ueqL,82.39004167,0.861703743,10,0.27249465,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,SO4_ueqL,82.475,6.115729135,8,2.162236772,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,Specific conductance,79.625,9.408329643,16,2.352082411,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,6,Specific conductance,77.5,17.57839583,12,5.074445783,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,7,Specific conductance,80.28571429,13.65187263,14,3.648616434,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,Specific conductance,83.14285714,10.51633998,14,2.810610084,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,9,Specific conductance,88.14285714,10.61825093,14,2.83784693,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,10,Specific conductance,87.14285714,15.28627913,14,4.085429945,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,T_Dis_N_mgL,0.232,0.033093806,6,0.01351049,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,T_Dis_N_mgL,0.288333333,0.027281251,6,0.011137524,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,T_Dis_P_ugL,3.333333333,0.287518115,6,0.117378779,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,T_Dis_P_ugL,5.066666667,0.50859283,6,0.207632153,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,TN_mg/L,0.25075,0.027187007,16,0.006796752,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,TN_mg/L,0.279571429,0.046801897,14,0.012508333,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,5,TotalArea,3.617857143,1.038766936,14,0.277622141,0.997,0.999,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,6,TotalArea,4.344916667,2.238356508,12,0.646157866,0.798,0.849,0.946,1,1,1,1,1,1
ACAD,Stream,ACSTNL,7,TotalArea,3.7875,1.180703296,12,0.340839683,0.986,0.994,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,8,TotalArea,3.545,1.002462241,12,0.289385922,0.994,0.998,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,9,TotalArea,3.158333333,0.993873353,12,0.286906524,0.985,0.993,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,10,TotalArea,5.235333333,3.992690488,12,1.152590464,0.531,0.59,0.744,0.976,0.99,1,0.997,0.999,1
ACAD,Stream,ACSTNL,5,TotalVel,0.714625,0.150939226,16,0.037734807,1,1,1,1,1,1,1,1,1
ACAD,Stream,ACSTNL,6,TotalVel,0.753714286,0.667703,14,0.178451133,0.484,0.541,0.695,0.957,0.979,0.999,0.992,0.997,1
ACAD,Stream,ACSTNL,7,TotalVel,0.494142857,0.191039608,14,0.051057483,0.961,0.979,0.998,1,1,1,1,1,1
